,URL,Lastmod,Title,Description
127,https://ntrs.nasa.gov/citations/20230010263,2023-08-03,SORCE and TSIS-1 SIM Comparison: Absolute Irradiance Scale Reconciliation,"The Solar Radiation and Climate Experiment (SORCE) and Total and Spectral Irradiance Sensor (TSIS-1) conducted an intercomparison for the two Spectral Irradiance Monitors (SIM) spanning 704 days from 23 March 2018 to 25 February 2020 and permitted 554 time-matched pairs of observations. This comparison was conducted during the extremely quiescent Solar Cycle 24 minimum, so all observed differences and drifts between the two sensors are instrumental in nature. The TSIS-1 SIM benefitted from advanced calibration capabilities based on SI standards that were not available during the preflight calibration time period of SORCE. For this reason, a revision of the SORCE SIM absolute scale is appropriate. As expected, wavelength dependent differences in absolute agreement are a function of detector sensitivity and local changes in spectral slope. At the time of the comparison SORCE SIM has been on-orbit for 17 years while TSIS-1 observations commenced immediately after a 100-day outgassing and commissioning period. Peak-to-peak absolute scale differences are about 12% with a mean fractional difference of 0.7% ± 2.9%. The greatest scale differences occur at the change-over between the UV and visible photodiodes in the 310 nm region, and a systematic disagreement is present in the 850–1,600 nm range. A multiplicative scale correction factor has been developed to reconcile the TSIS-1 and SORCE difference with a wavelength dependent error on the mean typically less than 0.01% derived from every matched pair of observations."
128,https://ntrs.nasa.gov/citations/20205011762,2023-08-03,Charging Experiments and Filtration Testing on Facemask Materials: Towards Goals of Full Performance Restoration of Used N95 Masks and Enhancement of Common-Fabric Facemasks,"Different techniques have been developed for sanitizing N95 masks while retaining whatever charge remains on them.  However, these sanitizing methods do not address the fact that the electrical charge, filtration efficacy, and breathability of such masks may be expected to degrade during long-term use based on mechanisms known in the literature.  In this study, approaches to electrically (re)charging facemask filter materials were explored in response to the COVID-19 induced shortage of N95 masks.  The effort consisted of charging experiments followed by filtration testing conducted at the coupon level during a month-long period (May 2020).  The main focus of the work was to develop a recharging technique which could eventually be adapted and used as part of a broader full-performance restoration process for used N95 masks, e.g., which might employ simple washing by alcohol or soapy water as a preceding step for sanitization and declogging.  Most tested coupons were therefore nonwoven meltblown fibrous polypropylene (PP) filter media extracted from decades old N95 masks.  Keeping in mind commonly used cloth facemasks, limited trials were also performed with some commercially available fabrics.  Charging was done at elevated temperature and was followed by cooling to freeze in the applied charges produced from corona discharges using different electrode configurations and parameter combinations, or from triboelectric rubbing.  Charging was also focused on using potentially scalable equipment, e.g., Van de Graaff generators or consumer ionic hair products.  Some degree of success was achieved with one of the fabrics and the PP filter media which was first purposefully discharged to have typical filtration efficiency (FE) of ~35%.  Numerous attempts at corona charging discharged media resulted in filtration efficiency (FE) ≥ 80 – 85%.  Some measure of charge robustness was also established via stable performance during loading testing.  However, results where FE ≥ 90% were not reliably repeatable and no results met the FE ≥ 95% goal due to shortcomings of the charging process.  The best three trials for PP media statistically met the FE ≥ 90% criteria, amounted to a small percentage of the trials relying on an ionic hair dryer, and are attributed to good embedding of charges via aerodynamic force. Triboelectric charging significantly enhanced the viability of one of the polyester fabrics –measured FE increased from 19% up to 46% while maintaining a reasonably low pressure drop."
129,https://ntrs.nasa.gov/citations/20205011773,2023-08-03,Calcium Isotope Constraints on Recycled Carbonates in Subduction-related Magmas,"Calcium isotope ratios are readily mass-fractionated by low-temperature depositional processes that can be recorded in sedimentary rocks and, therefore, have the potential to track distinct geochemical signatures of recycled materials in mantle-derived igneous rocks. In this study, I report calcium isotopic compositions for well-characterized lavas from the Central American volcanic arc that exhibit a range of trace element and radiogenic isotope signatures that have been used to indicate variable amounts of subducted marine carbonate and hemipelagic sedimentary rocks, fresh carbonatite lavas from Oldoinyo Lengai Volcano, Tanzania, and an intrusive carbonatite clast erupted 12.8 ka from the Laacher See Volcano, Germany. I observed no calcium isotope evidence for recycled sedimentary rocks in the Central American arc magmas or in the Oldoinyo Lengai carbonatite volcanic rocks. They all exhibit isotopic compositions similar to rocks dominated by a primitive, mantle-like, bulk silicate Earth (BSE) composition. The exception in this work is the calcium isotope composition measured in the intrusive Laacher See carbonatite that is resolvable from BSE (δ^44 Ca = 0.0). Although this calcium isotopic signature might be related to ancient carbonate recycling, the magnitude and relatively light calcium isotopic composition (δ^44 Ca = –0.4) of this carbonatite could also reflect an origin that involved partial melting of altered lithospheric mantle, from which isotopically heavy Ca-bearing fluids have been lost. The decoupled signatures between trace elements and their radiogenic isotopes and those recorded by calcium isotope data are important because they likely reflect different sources and processes, and demonstrate that sediment subduction is not a bulk mixing process."
130,https://ntrs.nasa.gov/citations/20210010298,2023-08-03,Automatic Dependent Surveillance Rebroadcast Technology Analysis,"In lieu of eminent future air traffic in the next 10-30 years for the United States North American air space, also known as the National Air Space (NAS), many technologies are being investigated for enhancing Air Traffic Control (ATC).  This increase in air traffic includes the increase of manned and unmanned aerial vehicles (AVs) of all sizes, at all altitudes, and varying average speeds. The technology of Automatic Dependent Surveillance Rebroadcasting (ADS-R) combines the existing technology used with manned AVs in the NAS called, Automatic Dependent Surveillance Broadcast (ADS-B), and an ‘physical layer’ digital communications technology called flooding. Flooding allows the retransmission of the existing ADS-B AV flight information to ‘in the area’ adjacent AVs, where in a few retransmission epochs will have communicated to all AVs in the designated geographic area."
131,https://ntrs.nasa.gov/citations/20220005503,2023-08-03,Air Traffic Management TestBed: Messaging Performance,"The Air Traffic Management (ATM) TestBed is an air traffic management modeling and simulation platform and framework developed by the National Aeronautics and Space Administration (NASA) to help design, configure, integrate, run, and monitor air traffic simulations. The communication middleware, implemented in the TestBed framework layer, is a core feature for data message exchange. The feature provides an abstraction layer called Messaging Support to allow switching one middleware to another without a need to rebuild the simulation components. Messaging performance such as latencies, run durations, and throughputs are important factors. Low latencies can produce accurate results in high-fidelity and visualization models. Short run durations are preferred because better run efficiency can be achieved. High throughputs allow more runs to be executed concurrently. This technical memorandum studies and compares the messaging performance by running a full-day, fast-time simulation using three communication middleware as well as tweaking the default communication middleware settings used by the TestBed. Results indicate that the messaging performance could be improved by disabling either compression or persistence settings, while the run duration and throughput could be further improved by disabling both settings with a tradeoff of the message latencies increased by a factor of ten."
132,https://ntrs.nasa.gov/citations/20220005584,2023-08-03,"Global geologic map of asteroid (101955) Bennu indicates heterogeneous resurfacing in the past 500,000 years","Global geologic maps are useful tools for efficient interpretation of a planetary body, and they provide global context for the diversity and evolution of the surface. We used data acquired by the OSIRIS-REx spacecraft to create the first global geologic map of the near-Earth asteroid (101955) Bennu. As this is the first geologic map of a small, non-spherical, rubble-pile asteroid, we discuss the distinctive mapping challenges and best practices that may be useful for future exploration of similar asteroids, such as those to be visited with the Hera and Janus missions. By mapping on two centimeter-scale global image mosaics (2D projected space) and a centimeter-scale global shape model (3D space), we generated three input maps respectively describing Bennu’s shape features, geologic features, and surface texture. Based on these input maps, we defined two geologic units: the Smooth Unit and the Rugged Unit. The units are differentiated primarily on the basis of surface texture, concentrations of boulders, and the distributions of lineaments, mass movement features, and craters. They are bounded by several scarps. The Rugged Unit contains abundant boulders and signs of recent mass movement. It also has fewer small(<20 m), putatively fresh craters than the Smooth Unit, suggesting that such craters have been erased in the former. Based on these geologic indicators, we infer that the Rugged Unit has the younger surface of the two. Differential crater size-frequency distributions and the distribution of the freshest craters suggest that both unit surfaces formed ~10–65 million years ago, when Bennu was located in the Main Asteroid Belt, and the Smooth Unit has not been significantly resurfaced in the past 2 million years. Meanwhile, the Rugged Unit has experienced resurfacing within the past ~500,000years during Bennu’s lifetime as a near-Earth asteroid. The geologic units are consistent with global diversity in slope, surface roughness, normal albedo, and thermal emission spectral characteristics. The site on Bennu where the OSIRIS-REx mission collected a regolith sample is located in the Smooth Unit, in a small crater nested within a larger one. So although the Smooth Unit is an older surface than the Rugged Unit, the impact-crater settingindicates that the material sampled was recently exposed. Several similarities are apparent between Bennu and asteroid (162173) Ryugu from a global geologic perspective, including two geologic units distinguishable by variations in the number density of boulders, as well as in other datasets such as brightness."
133,https://ntrs.nasa.gov/citations/20220007509,2023-08-03,Historically inconsistent productivity and respiration fluxes in the global terrestrial carbon cycle,"The terrestrial carbon cycle is a major source of uncertainty in climate projections. Its dominant fluxes, gross primary productivity (GPP), and respiration (in particular soil respiration, RS), are typically estimated from independent satellite-driven models and upscaled in situ measurements, respectively. We combine carbon-cycle flux estimates and partitioning coefficients to show that historical estimates of global GPP and RS are irreconcilable. When we estimate GPP based on RS measurements and some assumptions about RS:GPP ratios, we found the resulted global GPP values (bootstrap mean 149^(+29)_(−23) Pg C/yr) are significantly higher than most GPP estimates reported in the literature (113^(+18)_(−18) Pg C/yr). Similarly, historical GPP estimates imply a soil respiration flux (Rs(_GPP), bootstrap mean of 68^(+10)_(−8) Pg C/yr) statistically inconsistent with most published RS values (87^(+9)_(−8) Pg C/yr), although recent, higher, GPP estimates are narrowing this gap. Furthermore, global R_(S):GPP ratios are inconsistent with spatial averages of this ratio calculated from individual sites as well as CMIP6 model results. This discrepancy has implications for our understanding of carbon turnover times and the terrestrial sensitivity to climate change. Future efforts should reconcile the discrepancies associated with calculations for GPP and Rs to improve estimates of the global carbon budget."
134,https://ntrs.nasa.gov/citations/20220008026,2023-08-03,An Interim Assessment of High-Power-Density-Core Noise Levels,"The aeroacoustic-noise implications associated with the small-core gas-turbine development effort underway in the NASA HyTEC Project are discussed. Due to the expected design choices, there are risks that the airport community noise, associated with landing and takeoff of civilian-transport aircraft, could be increased or, at minimum, that further overall propulsion-noise reduction could become limited. It is argued here that the main culprit in these scenarios is noise originating from sources in the combustor. The classical combustor-noise prediction model is summarized and its possible extension to the planned parameter space is discussed. An acoustic-power scaling law is derived and utilized to give initial estimates for what can be expected by core-design choices. An ideal-cycle parametric turbofan model provides input for these estimates."
135,https://ntrs.nasa.gov/citations/20220008143,2023-08-03,"Brief Communication: Preliminary ICESat-2 (Ice, Cloud and Land Elevation Satellite-2) Measurements of Outlet Glaciers Reveal Heterogeneous Patterns of Seasonal Dynamic Thickness Change","Dynamic changes of marine-terminating outlet glaciers are projected to be responsible for about half of future ice loss from the Greenland Ice Sheet. However, we lack a unified, process-based understanding that can explain the observed dynamic changes of all outlet glaciers. Many glaciers undergo seasonal dynamic thickness changes, and classifying the patterns of seasonal thickness change can improve our understanding of the processes that drive glacier behavior. The Ice, Cloud and land Elevation Satellite-2 (ICESat-2) provides space-based, seasonally repeating altimetry measurements of the ice sheets, allowing us to quantify near-termini seasonal dynamic thickness patterns of 37 outlet glaciers around the Greenland Ice Sheet. We classify the glaciers into seven common patterns of seasonal thickness change over a 2-year period from 2019 to 2020. We find small groupings of neighboring glaciers with similar patterns of seasonal thickness change, but, within larger sectors of the ice sheet, patterns of seasonal thickness change are mostly heterogeneous. Future studies can build upon our results by extending these time series, comparing seasonal dynamic thickness changes with external forcings, such as ocean temperature and meltwater runoff, and with other dynamic variables such as seasonal glacier velocity and terminus position changes."
136,https://ntrs.nasa.gov/citations/20220008153,2023-08-03,The Harmonic Linearized Navier-Stokes Equations for Transition Prediction in Three-Dimensional Flows,"The conventional method to predict the onset of laminar-turbulent transition in convectively unstable boundary-layer flows is based on the logarithmic amplification ratio, the so-called N-factor, of the linear instability waves. To calculate the N-factor, the flow variables are decomposed into a laminar basic state solution and the linear disturbances, which are assumed to be harmonic in time. The most commonly used linear stability analysis approaches include the locally parallel linear stability theory (LST) and the non-local, weakly nonparallel parabolized stability equations (PSE). However, these methods do not account for strong streamwise gradients that are encountered in several configurations of interest, as roughness elements, steps, gaps, or corners. To solve the linear evolution of disturbances along such strongly nonparallel regions, the harmonic linearized Navier-Stokes equations (HLNSE) need to be solved. The discretization of the HLNSE for spanwise/azimuthally inhomogeneous laminar basic states yields a linear system of complex arithmetic with a leading dimension of the order of 107 to 108. A combined multithread and multiprocessor algorithm is implemented for the direct solution of such linear system. Results for a supersonic boundary layer over a three-dimensional roughness patch show good agreement with experimental measurements when the evolution of the instability waves over the roughness patch is included via the HLNSE."
137,https://ntrs.nasa.gov/citations/20220008181,2023-08-03,A Multi-source Calibrated GOES Dataset and Solar Radiation Environment Model Update,
138,https://ntrs.nasa.gov/citations/20220008637,2023-08-03,Design of Materials with Alchemite,"Machine learning models that establish the relationships between materials processing and properties can enable inverse design of materials through active learning. Alchemite is a commercial software that can perform inverse materials design on sparse data. Here we evaluate Alchemite’s performance on a dataset of shape memory alloys and a dataset of heat exchangers compared to baseline random forest models. Alchemite had higher accuracy when making predictions on sparse data and was more accurate or nearly as accurate as random forests on complete datasets while also quantifying uncertainty. The software was also used to suggest processing steps and design parameters to optimize properties and performance; however, physical validation of the suggested design parameters was beyond the scope of this work.  Several useful design insights were gained about the impact of the design parameters on properties and performance including the importance of dopant choice and amount for shape memory alloys and the importance of height and weight on the thermal resistance of heat exchangers."
139,https://ntrs.nasa.gov/citations/20220008727,2023-08-03,Activity Planning with Resources for Space Exploration (APRES) Prototype Demonstration #2,
140,https://ntrs.nasa.gov/citations/20220008767,2023-08-03,Perspective - Solid Oxide Cell Technology for Space Exploration,"To enable long-term manned space exploration, there are critical needs in oxygen and water for life support, electrical power for on-board operation, and in situ generation of propellants for ascent vehicles.  Low temperature electrochemical devices have been developed and utilized for on-board oxygen and power generation in several manned space programs. High temperature solid oxide cell technology offers unique advantages for future space missions. This perspective highlights recent advances in solid oxide cell technology that make it feasible for adoption in aerospace applications and outlines the projected needs in future research and development to better support space exploration"
141,https://ntrs.nasa.gov/citations/20220008781,2023-08-03,VULCAN-CFD User Manual: Ver. 7.2.0,"VULCAN-CFD offers a comprehensive set of capabilities to enable the simulation of continuum flowfields from subsonic to hypersonic conditions. The governing equations that are employed include allowances for both chemical and thermal nonequilibrium processes, coupled with a wide variety of turbulence models for both Reynolds-averaged and large eddy simulations. The software package can simulate two-dimensional, axisymmetric, or three-dimensional problems on structured multiblock meshes or fully unstructured meshes. A parabolic (i.e.,  space-marching) treatment can also be used for any subset of a structured mesh that can accommodate this solution strategy. The flow solver provides a significant level of geometric flexibility for structured grid simulations by allowing for arbitrary face-to-face C(0) continuous and non-C(0) continuous block interface connectivities. The unstructured grid paradigm allows for mixed element unstructured meshes that contain any combination of tetrahedral, prismatic, pyramidal, and hexahedral cell elements. The flow solver is also fully parallelized using MPI (Message Passing Interface) libraries in a data-parallel fashion, allowing for efficient simulations on modern High Performance Computing (HPC) systems. This document provides information related to the installation and execution of the VULCAN-CFD software package. A detailed description of the physical and numerical models available in the software are provided in the VULCAN-CFD Theory Manual."
142,https://ntrs.nasa.gov/citations/20220008828,2023-08-03,Orbital Debris Quarterly News,
143,https://ntrs.nasa.gov/citations/20220009019,2023-08-03,Exploring the MeV Sky With A Combined Coded Mask and Compton Telescope: the Galactic Explorer With A Coded Aperture Mask Compton Telescope (GECCO),"The sky at MeV energies is currently poorly explored. Here we present an innovative mission concept that builds upon the heritage of past and current missions improving the sensitivity and, very importantly, the angular resolution. This consists in combining a Compton telescope and a coded-mask telescope. We delineate the motivation for such a concept and we define the scientific goals for such a mission. The Galactic Explorer with a Coded Aperture Mask Compton Telescope (GECCO) is a novel concept for a next-generation telescope covering hard X-ray and soft gamma-ray energies. The potential and importance of this approach that bridges the observational gap in the MeV energy range are presented. With the unprecedented angular resolution of the coded mask telescope combined with the sensitive Compton telescope, a mission such as GECCO can disentangle the discrete sources from the truly diffuse emission. Individual Galactic and extragalactic sources are detected. This also allows to understand the gamma-ray Galactic center excess and the Fermi Bubbles, and to trace the low-energy cosmic rays, and their propagation in the Galaxy. Nuclear and annihilation lines are spatially and spectrally resolved from the continuum emission and from sources, addressing the role of low-energy cosmic rays in star formation and galaxy evolution, the origin of the 511 keV positron line, fundamental physics, and the chemical enrichment in the Galaxy. Such an instrument also detects explosive transient gamma-ray sources, which, in turn, enables identifying and studying the astrophysical objects that produce gravitational waves and neutrinos in a multi-messenger context. By looking at a poorly explored energy band it also allows discoveries of new astrophysical phenomena."
144,https://ntrs.nasa.gov/citations/20220009036,2023-08-03,Persistent Layers of Enhanced Gravity Wave Dissipation in the Upper Mesosphere Revealed From SABER Observations,"Dissipation of gravity waves (GWs) and resultant momentum flux deposition and eddy diffusion significantly influence the atmospheric structure and circulation. Using the temperature profiles measured by the SABER instrument (2002–2021), we derive the global GW action and its scale height (HAm). Comparing to the background scale height (H), we identify a persistent layer of enhanced GW dissipation (HAm/H > 2) in the upper mesosphere. The enhanced dissipation is primarily centered at 80–85 km with a vertical range of ∼8–20 km. At middle and high latitudes, the enhanced dissipation extends down to ∼60 km and is located above the eastward (westward) wind peak in winter (summer). At low latitudes, enhanced dissipation occurs around the wind reversals. The possible mechanisms of enhanced dissipation include wave refraction, wind filtering, and reduced static stability. The persistent layer of enhanced dissipation identified here provide observational evidence for GW dissipation constrains in models."
145,https://ntrs.nasa.gov/citations/20220009100,2023-08-03,Evaluating Network Performance of Containerized Test Framework for Distributed Space Systems,"Distributed space systems are a mission architecture consisting of multiple spacecraft as a cohesive system which provide multipoint sampling, increased mission coverage, or improved sample resolution, while reducing mission risk through redundancy.  To fully realize the potential of these systems, eventually scaling to hundreds or thousands of spacecraft,  distributed space systems need to be operated as a single entity,  which will enable a variety of novel scientific space missions.  The Distributed Spacecraft Autonomy (DSA) project is a software project which aims to mature the technology needed for those systems, namely autonomous decision-making and swarm networking.  The DSA project leverages a containerized swarm test framework to simulate spacecraft software,  which can identify emergent behavior early in development.  Container virtualization allows distributed spacecraft systems to be simulated entirely in software on a single computer, avoiding the overhead associated with conventional approaches like hardware facsimiles and virtual machines. For this approach to be effective, the simulated system behavior must not be artificially influenced by the swarm test framework itself.  To address this, we present a series of benchmarks to quantify virtual network bandwidth available on a single-host computer and contextualize this against the network and application behavior of the DSA swarm test framework."
146,https://ntrs.nasa.gov/citations/20220009134,2023-08-03,The James Webb Space Telescope Unfolding the Universe,
147,https://ntrs.nasa.gov/citations/20220009157,2023-08-03,Success from TAMU Bootcamp and NSRL Radiation Test Workshop,
148,https://ntrs.nasa.gov/citations/20220009215,2023-08-03,Recent Radiation Test Results on COTS AI Edge Processing ASICs,
149,https://ntrs.nasa.gov/citations/20220009279,2023-08-03,Soft Mate Lifting Device,
150,https://ntrs.nasa.gov/citations/20220009298,2023-08-03,Metal Additive Manufacturing for Spaceflight,"NASA has been involved in the development and maturation of metal additive manufacturing (AM) for space applications since the 2000’s. Several efforts have focused on the understanding of AM processes through material characterization and testing, standards development, component fabrication, hot-fire testing, and infusion into development and flight applications. This presentation will discuss some of the various AM processes, components, testing and development efforts for spaceflight applications at NASA used on launch vehicles and propulsion systems. 
- AM process comparisons and selection for spaceflight applications.
- Novel alloy development, characterization, and maturation for extreme environments.
- Infusion and maturation of AM components into development and flight applications."
151,https://ntrs.nasa.gov/citations/20220009342,2023-08-03,A NASA Perspective on Quantum Computing,
152,https://ntrs.nasa.gov/citations/20220009501,2023-08-03,NASA Space Flight Program and Project Management Handbook,"This handbook is the companion document to NPR 7120.5F, NASA Space Flight Program and
Project Management Requirements. It represents the accumulation of knowledge on
managing program and projects derived from NASA’s human, robotic, and scientific
missions. It incorporates the “corporate knowledge” for existing and future NASA space
flight programs and projects, including NASA’s Artemis missions to establish a sustainable
human presence on the Moon through collaboration with commercial and international
partners, NASA’s James Webb Space Telescope (JWST) mission, and NASA’s robotic
missions on Mars. The practices discussed have evolved as a function of NASA’s core values
of safety, integrity, teamwork, excellence, and inclusion, and may also prove a resource for
other agencies, the private sector, and academia. The knowledge gained from the Agency’s
victories and defeats, including the checks and balances and initiatives to better control
cost and risk, provides a foundation for continuing an exciting and healthy space program.

This handbook provides implementation guidance for NPR 7120.5F and includes the
changes and updates to key procedural requirements in NPR 7120.5F since NPR 7120.5E.
The goal of the NPR requirements is to ensure programs and projects are developed and
successfully executed in the most cost-effective and efficient manner possible. This
handbook provides context, rationale, and explanation to facilitate the application of
requirements and to pass on some of the hard-won best practices and lessons learned."
153,https://ntrs.nasa.gov/citations/20220009539,2023-08-03,Evaluation of the Tau-Omega Model Over Bare and Wheat-Covered Flat and Periodic Soil Surfaces at P- and L-band,"It has been over ten years since the successful launch of the first-ever dedicated satellite for global soil moisture monitoring; Soil Moisture and Ocean Salinity (SMOS). Looking towards the future, P-band (0.3-1 GHz) is a promising technique to replace or enhance the L-band (1.4  GHz) SMOS and SMAP (Soil Moisture Active Passive) missions because of an expected reduction in roughness and vegetation impact, leading to an improved soil moisture accuracy over rougher soil surfaces and more densely vegetated areas. Accordingly, this investigation evaluated the tau-omega model at P-band (0.75 GHz) using a tower-based experiment in Victoria, Australia, where  brightness temperature observations were collected concurrently at P- and L-band over bare and wheat-covered flat and periodic soil surfaces. The potential to retrieve soil moisture without discriminating periodic and flat surfaces was investigated by applying the roughness and vegetation parameters calibrated for flat soil to retrieve the moisture of periodic soil. Results showed that P-band had a comparable RMSE across different roughness configurations (variations less than 0.016 m3/m3) for both bare and wheat-covered soil, while the L-band RMSE was only comparable for wheat-covered soil, indicating that periodic surfaces did not need to be discriminated in such scenarios. Conversely, a difference of 0.022 m3/m3 was observed for L-band with bare soil. A reduced vegetation impact was also demonstrated at  P-band, with an RMSE of 0.029 m3/m3 achieved when completely ignoring the wheat existence with under 4-kg/m2 vegetation water content, whereas at  L-band the RMSE increased to 0.063 m3/m3. This study therefore paves the way for a successful P-band radiometer mission for obtaining more accurate global soil moisture information."
154,https://ntrs.nasa.gov/citations/20220009580,2023-08-03,Evaluation of High Mountain Asia-Land Data Assimilation System (version 1) from 2003 to 2016: 2. The impact of assimilating satellite-based snow cover and freeze/thaw observations into a land surface model,"This second paper of the two-part series focuses on demonstrating the impact of assimilating satellite-based snow cover and freeze/thaw observations into the hyper-resolution, offline terrestrial modeling system used for the High Mountain Asia (HMA) region from 2003 to 2016. To this end, this study systematically evaluates a total of six sets of 0.01° (∼1 km) model simulations forced by different precipitation forcings, with and without the dual assimilation scheme enabled, at point-scale, basin-scale, and domain-scale. The key variables of interest include surface net shortwave radiation, surface net longwave radiation, skin temperature, near-surface soil temperature, snow depth, snow water equivalent (SWE), and total runoff. First, the point-scale assessment is mainly conducted via evaluating against ground-based measurements. In general, the assimilation enabled estimates are better than no-assimilation counterparts. Second, the basin-scale runoff assessment demonstrates that across three snow-dominated basins, the assimilation enabled experiment yields systematic improvements in all goodness-of-fit statistics through mitigating the negative effects brought by the fixed long-term precipitation correction factors. For example, when forced by the bias-corrected precipitation, the assimilation-enabled experiment improves the bias by 69%, the root-mean-squared error by 30%, and the unbiased root-mean-squared error by 18% (relative to the no-assimilation counterpart). Finally, the domainscale assessment is conducted via evaluating against satellite-based SWE and skin temperature products. Both sets of domain-scale analysis further corroborate the findings in the point-scale evaluations. Overall, this study suggests the benefits of the proposed multi-variate assimilation system in improving the cryospherichydrological process within a land surface model for use in HMA."
155,https://ntrs.nasa.gov/citations/20220009581,2023-08-03,Evaluation of High Mountain Asia-Land Data Assimilation System (version 1) from 2003 to 2016: 2. The impact of assimilating satellite-based snow cover and freeze/thaw observations into a land surface model,"This second paper of the two-part series focuses on demonstrating the impact of assimilating satellite-based snow cover and freeze/thaw observations into the hyper-resolution, offline terrestrial modeling system used for the High Mountain Asia (HMA) region from 2003 to 2016. To this end, this study systematically evaluates a total of six sets of 0.01° (∼1 km) model simulations forced by different precipitation forcings, with and without the dual assimilation scheme enabled, at point-scale, basin-scale, and domain-scale. The key variables of interest include surface net shortwave radiation, surface net longwave radiation, skin temperature, near-surface soil temperature, snow depth, snow water equivalent (SWE), and total runoff. First, the point-scale assessment is mainly conducted via evaluating against ground-based measurements. In general, the assimilation enabled estimates are better than no-assimilation counterparts. Second, the basin-scale runoff assessment demonstrates that across three snow-dominated basins, the assimilation enabled experiment yields systematic improvements in all goodness-of-fit statistics through mitigating the negative effects brought by the fixed long-term precipitation correction factors. For example, when forced by the bias-corrected precipitation, the assimilation-enabled experiment improves the bias by 69%, the root-mean-squared error by 30%, and the unbiased root-mean-squared error by 18% (relative to the no-assimilation counterpart). Finally, the domain-scale assessment is conducted via evaluating against satellite-based SWE and skin temperature products. Both sets of domain-scale analysis further corroborate the findings in the point-scale evaluations. Overall, this study suggests the benefits of the proposed multi-variate assimilation system in improving the cryospheric-hydrological process within a land surface model for use in HMA."
156,https://ntrs.nasa.gov/citations/20220009715,2023-08-03,The First Returned Samples From A C-Type Asteroid Show Kinship to the Chemically Most Primitive Meteorites,"Bulk chemical and isotopic compositions, and mineralogy in the asteroid (162173) Ryugu
samples show that Ryugu is mainly composed of materials related to the CI (Ivuna-like)
carbonaceous chondrite group. The samples consist predominantly of minerals produced by
aqueous alteration in a parent planetesimal from which Ryugu was derived. The 53Mn-53Cr
systematics of dolomite suggest that this alteration occurred 5.2 (+0.7/–0.8) million years after
formation of Ca-Al-rich inclusions, the first solids formed in the Solar System. The aqueous
alteration temperature at the time dolomite and magnetite coprecipitated was 37±10°C. Unlike in CI chondrites, phyllosilicates in Ryugu have lost most of their interlayer water, but retained
structural water. This indicates that following aqueous alteration the Ryugu samples avoided
heating above ~90°C."
157,https://ntrs.nasa.gov/citations/20220009857,2023-08-03,Treatment of Launch Vehicle Flight Control Stability Margin Reductions for CrewedMissions with Emphasis on Slosh Dynamics,"NESC’s perspective for crewed spaceflight: Acceptance of flight control gain/phase stability margin reductions from industry standards should be accompanied by an adequately extensive technical treatment, including: 
•Analyzing the fundamental physics involved, with applicable simulation tool verification (particularly if results are dissimilar among rules of thumb, linear tools, nonlinear analysis, and flight data)
•Conducting sensitivity studies in time and frequency domains to analyze effects of possible parameter and system variations
•Studying the effects of the consequence of instability associated with offending modes by running stressing cases in time domain
•Assessing alternative flight control designs to demonstrate that present design appropriately balances overall vehicle risk (i.e., quantitatively delineate chosen tradeoffs between various stability margins and vehicle performance in the context of risk/consequence)
Work presented here represents an example summary of expected engineering work to flight-certify crewed missions with unstable slosh modes and reduced stability margins"
158,https://ntrs.nasa.gov/citations/20220009922,2023-08-03,The TRAPPIST-1 Habitable Atmosphere Intercomparison (THAI). Part III: Simulated Observables - The Return of the Spectrum,"The TRAPPIST-1 Habitable Atmosphere Intercomparison (THAI) is a community project that aims to quantify how differences in general circulation models (GCMs) could impact the climate prediction for TRAPPIST-le and, subsequently its atmospheric characterization in transit. Four GCMs have participated in THAI so far: ExoCAM, LMD-Generic, ROCKE-3D and the UM. This paper, focused on the simulated observations, is the third part of a trilogy, following the analysis of two land planet scenarios (part I) and two aquaplanet scenarios (part II). Here, we show a robust agreement between the simulated spectra and the number of transits estimated to detect the land planet atmospheres. For the cloudy aquaplanet ones, a 5-σ detection of CO2 could be achieved in about 10 transits if the atmosphere contains at least 1 bar of CO2. That number can vary by 41- 56% depending on the GCM used to predict the terminator profiles, principally due to differences in the cloud deck altitude, with ExoCAM and LMD-G producing higher clouds than ROCKE-3D and UM. Therefore, for the first time, this work provides ""GCM uncertainty error bars"" of ~ 50% that need to be considered in future analyses of transmission spectra. We also analyzed the inter-transit variability induced by weather patterns and changes of terminator cloudiness between transits. Its magnitude differs significantly between the GCMs but its impact on the transmission spectra is within the measurement uncertainties. THAI has demonstrated the importance of model intercomparison for exoplanets and also paved the way for a larger project to develop an intercomparison meta-framework, namely the Climates Using Interactive Suites of Intercomparisons Nested for Exoplanet Studies (CUISINES)."
