,URL,Lastmod,Title,Description
462,https://ntrs.nasa.gov/citations/20210010587,2023-08-03,Sensor Calibration Impacts on Dust Detection Based On MODIS And VIIRS Thermal Emissive Bands,"Dust   detection   using   remotely   sensed   measurements   has   been   one   of   the   challenging   problems encountered by atmospheric scientists. MODerate Resolution Imaging Spectroradiometer (MODIS) on the Terra (T)and Aqua (A) platforms have been a versatile sensor for well over 21 and 18 years respectively and have been extremely useful in the retrieval of aerosol information over the entire globe. The MODIS radiances from the Level1B in general are expected to be within 5% accuracy in the reflective wavelengths and within 1% in the thermal emissive wavelengths. In this paper, we evaluate the sensitivity of previously developed dust detection technique based on thermal emissive wavelengths, which correspond to MODIS bands 20, 29, 31, and 32 respectively. The Thermal Emissive Dust Index (TEDI) performed very comparably to the traditional Aerosol Optical Thickness (AOT) retrievals by MODIS reflective channels. Since the MODIS Thermal Emissive Bands (TEB) are well calibrated on-orbit using a BlackBody (BB) source, the calibration of these long wave infrared bands is quite robust. As A-MODIS continues to perform well beyond its designed lifetime of 6 years, the instrument has undergone various levels of degradation during its mission time. As a consequence, it is imperative to check the impacts of calibration on the higher-level retrievals. In this paper, we rigorously analyze the sensitivity of TEDI due to the impact of calibration by the afore-mentioned TEB. The perturbation of the dominant (linear) calibration term demonstrated the following: first, there was a correlation in the sensitivity of the TEDI due to the uncertainty in the linear calibration term. Based on a perturbation in the linear calibration term for all aforementioned bands over a range of ± 5 % yielded the TEDI sensitivity to vary from approximately -3.2 % to about -3.6 %. When considering the uncertainty in each individual band significant changes were observed. The least change was observed for the perturbation in the calibration of band 20 with the TEDI sensitivity and the largest sensitivity in TEDI was observed in the perturbation of band 31 calibration. Thus, in the case of TEDI, noticeable sensitivity due to calibration uncertainty was observed in bands 29, 31, and 32, reiterating the importance of the TEB calibration in these bands. Also, the dust detection scheme based on A-MODIS was successfully transferred to the follow-on sensors such as Suomi (SNPP) and NOAA 20 (N20) VIIRS. The results presented in this paper would be extremely helpful in understanding impacts of calibration on the higher-level products for both current and future missions based on the MODIS heritage. Finally, the work also identifies the importance of radiometric fidelity in maintaining the accuracy of the dust detection. Results presented will show drastic improvement of the Saharan dust detection after the reduction of the electronic crosstalk in the 8.5 μm channel of T-MODIS."
463,https://ntrs.nasa.gov/citations/20210010636,2023-08-03,Vertiport Automation System (VAS) Software Design Review Slides - System Design Review,Slide presentation detailing the Vertiport Automation System system design review
464,https://ntrs.nasa.gov/citations/20210010647,2023-08-03,Accelerating Climate Research and Action in Cities through Advanced Science-Policy-Practice Partnerships,"Cities have become increasingly recognized as key sites for climate research and action. Recently, these efforts have been significantly advanced through science-policy-practice partnerships. The objective of this paper is to assess how these partnerships are structured, the research and action agenda that underpins them, and how this agenda is being articulated and implemented. The assessment also helps to define some of the conceptual and operational gaps faced by the science-policy-practice community and how they can be addressed. The work evaluates the critical conditions for promoting these advances including the definition and fulfillment of knowledge needs, the integration of different perspectives and approaches, establishment of pathways to finance the urban climate research and action community, and creation and promotion of new partnerships. The paper concludes with a series of strategies and recommendations for how targeted policy adjustments can accelerate and support the production of actionable knowledge and this integrated researcher-policymaker-practitioner community."
465,https://ntrs.nasa.gov/citations/20210010653,2023-08-03,Multi-User Spaceport Umbilical Low Force Disconnect,This project designed and fabricated a prototype model of an Umbilical Low Force Disconnect (LFD). Traditional quick disconnects (QD) have a high separation force (SF) when pressurized due to the axial flow path through the QD.
466,https://ntrs.nasa.gov/citations/20210010688,2023-08-03,Geomagnetic Secular Variation Forecast using the NASA GEMS Ensemble Kalman filter: A Candidate SV Model for IGRF‑13,"We have produced a 5-year mean secular variation (SV ) of the geomagnetic field for the period 2020–2025. We use the NASA Geomagnetic Ensemble Modeling System (GEMS), which consists of the NASA Goddard geodynamo model and ensemble Kalman filter (EnKF) with 400 ensemble members. Geomagnetic field models are used as observations for the assimilation, including gufm1 (1590–1960), CM4 (1961–2000) and CM6 (2001–2019). The forecast involves a bias correction scheme that assumes that the model bias changes on timescales much longer than the forecast period, so that they can be removed by successive forecast series. The algorithm was validated on the time period 2010-2015 by comparing with CM6 before being applied to the 2020–2025 time period. This forecast has been sub-mitted as a candidate predictive model of IGRF-13 for the period 2020–2025."
467,https://ntrs.nasa.gov/citations/20210010829,2023-08-03,Requirements & Goals for Heavy Ion Testing,
468,https://ntrs.nasa.gov/citations/20210010832,2023-08-03,SEE Data Fitting Techniques: From Eyeball Mark IV to Generalized Linear Models (and Beyond?),
469,https://ntrs.nasa.gov/citations/20210010841,2023-08-03,"Post-Flight Assessment Review (PFAR): Advanced Colloids Experiment (ACE) ACE-T7-1,2","The objective of this PFAR is to:

• Provide closure to ZIN DO-237 ACE-T7work and close NASA NPR 7123.1 requirements as listed in the SpaceDOC-II (S2) contract (the S2 CDRL DID No. PM-09 calls for a SEMP which refers backto NPR 7123.1)

• Provide closure of SEMP (ZIN’s P40025) requirements for Technical Reviews

• Provide plan to complete Informatics requirements.

• Provide milestone closure to sponsoring organization.

• Document property re-use and transfer decisions.

• Transfer raw science data to the designated repository at MSFC.

• Transfer required documents to Informatics

• Opens an Informatics folder at MSFC to officially receive ACE-T7 information.

• Capture open action items.

• Create a formal presentation in configuration control.

• Provide directions (in a Project Manager Report) how to contact the Project and Science teams through NASA when follow-on grants are awarded by Informatics."
470,https://ntrs.nasa.gov/citations/20210010846,2023-08-03,"Ballooning in the Earth’s Atmosphere to Understand the Impacts of Pollution, Volcanic Eruptions and Forest Fires on Climate",
471,https://ntrs.nasa.gov/citations/20210010898,2023-08-03,Characterizing Deformable Mirrors for the MagAO-X Instrument,"The MagAO-X instrument is a new extreme adaptive optics system for high-contrast imaging at visibleand near-infrared wavelengths on the Magellan Clay Telescope. A central component of this system is a 2040-actuatormicroelectromechanical deformable mirror (DM) from Boston Micromachines Corp. that operates at 3.63 kHz forhigh-order wavefront control (the tweeter). Two additional DMs from ALPAO perform the low-order (the woofer)and non-common-path science-arm wavefront correction (the NCPC DM). Prior to integration with the instrument, wecharacterized these devices using a Zygo Verifire Interferometer to measure each DM surface. We present the resultsof the characterization effort here, demonstrating the ability to drive tweeter to a flat of 6.9 nm RMS surface (and 0.56nm RMS surface within its control bandwidth), the woofer to 2.2 nm root mean square (RMS) surface, and the NCPCDM to 2.1 nm RMS surface over the MagAO-X beam footprint on each device. Using focus-diversity phase retrievalon the MagAO-X science cameras to estimate the internal instrument wavefront error (WFE), we further show that theintegrated DMs correct the instrument WFE to 18.7 nm RMS, which, combined with a 11.7% pupil amplitude RMS,produces a Strehl ratio of 0.94 at H↵"
472,https://ntrs.nasa.gov/citations/20210010908,2023-08-03,High-Lift Common Research Model (CRM-HL),
473,https://ntrs.nasa.gov/citations/20210010968,2023-08-03,Global irrigation contribution to wheat and maize yield,"Irrigation is the largest sector of human water use and an important option for increasing crop production and reducing drought impacts. However, the potential for irrigation to contribute to global crop yields remains uncertain. Here, we quantify this contribution for wheat and maize at global scale by developing a Bayesian framework integrating empirical estimates and gridded global crop models on new maps of the relative difference between attainable rainfed and irrigated yield (ΔY). At global scale, ΔY is 34 ± 9% for wheat and 22 ± 13% for maize, with large spatial differences driven more by patterns of precipitation than that of evaporative demand. Comparing irrigation demands with renewable water supply, we find 30–47% of contemporary rainfed agriculture of wheat and maize cannot achieve yield gap closure utilizing current river discharge, unless more water diversion projects are set in place, putting into question the potential of irrigation to mitigate climate change impacts."
474,https://ntrs.nasa.gov/citations/20210010990,2023-08-03,"Managing wetlands to solve the water crisis in the Katuma River ecosystem, Tanzania","The formerly perennial Katuma River in western Tanzania starts in a protected forest, it then flows through irrigated rice farms before reaching Lake Katavi, a floodplain wetland whose outflow regulates the river flow through the Katavi National Park (KNP) down to its outlet at Lake Rukwa, which has no outlet. In recent years, due to overexploitation of water for irrigation, the Katuma River dried out for up to four months per year and this greatly degraded the KNP ecosystem, the siltation of river lead to flooding of the adjacent areas during heavy rains, and the water level of Lake Rukwa has decreased by 4 m since 1992 while its fishery yield and water quality also deteriorated. In 2016, a total of 46 illegal weirs were removed from the Katuma River upstream of KNP. Following that, the river zero-flow periods were reduced by two months and Lake Rukwa water level rose by 1 m. We suggest that the construction of a low V-notch weir at the outlet of the Lake Katavi wetlands would further reduce the Katuma River zero-flow periods by an additional month, thus returning the river nearly to its former perennial status. The enforcement of regulations governing the construction of irrigation weirs is essential. These ecohydrology solutions do not eliminate the threats, but they amplify the opportunities for sustainable development at the basin scale. This example of active governance of water resources at the basin scale can be applied throughout Tanzania and in semi-arid East Africa in general."
475,https://ntrs.nasa.gov/citations/20210011003,2023-08-03,SEE Test Preparation,
476,https://ntrs.nasa.gov/citations/20210011042,2023-08-03,Boundary and Initial Condition Issues for Computational Fluid Dynamics (CFD) and Modeling and Simulation (Mod-Sim),"For many important classes of Mod-Sim problems, even quantum
computing will not enable accurate predictions/computation vis-à-vis the real
world due to boundary/initial condition shortfalls in terms of both range of
parameters and requisite amplitudes/coverage. The Mod-Sim community needs to consider going forward the knowability of initial and boundary conditions."
477,https://ntrs.nasa.gov/citations/20210011157,2023-08-03,A Quarter Century of Wind Spacecraft Discoveries,"The Wind spacecraft, launched on November 1, 1994, is a critical element in NASA’s Heliophysics System Observatory (HSO)—a fleet of spacecraft created to understand the dynamics of the Sun-Earth system. The combination of its longevity (>25 years in service), its diverse complement of instrumentation, and high resolution and accurate measurements has led to it becoming the “standard candle” of solar wind measurements. Wind has over 55 selectable public data products with over ∼1,100 total data variables (including OMNI data products) on SPDF/CDAWeb alone. These data have led to paradigm shifting results in studies of statistical solar wind trends, magnetic reconnection, large-scale solar wind structures, kinetic physics, electromagnetic turbulence, the Van Allen radiation belts, coronal mass ejection topology, interplanetary and interstellar dust, the lunar wake, solar radio bursts, solar energetic particles, and extreme astrophysical phenomena such as gamma-ray bursts. This review introduces the mission and instrument suites then discusses examples of the contributions by Wind to these scientific topics that emphasize its importance to both the fields of heliophysics and astrophysics."
478,https://ntrs.nasa.gov/citations/20210011168,2023-08-03,"Sub-city Scale Hourly Air Quality Forecasting by Combining Models, Satellite Observations, and Ground Measurements","While multiple information sources exist concerning surface-level air pollution, no individual source simultaneously provides large-scale spatial coverage, fine spatial and temporal resolution, and high accuracy. It is, therefore, necessary to integrate multiple data sources, using the strengths of each source to compensate for the weaknesses of others. In this study, we propose a method incorporating outputs of NASA’s GEOS Composition Forecasting model system with satellite information from the TROPOMI instrument and ground measurement data on surface concentrations. Although we use ground monitoring data from the Environmental Protection Agency network in the continental United States, the model and satellite data sources used have the potential to allow for global application. This method is demonstrated using surface measurements of nitrogen dioxide as a test case in regions surrounding five major US cities. The proposed method is assessed through cross-validation against withheld ground monitoring sites. In these assessments, the proposed method demonstrates major improvements over two baseline approaches which use ground-based measurements only. Results also indicate the potential for near-term updating of forecasts based on recent ground measurements."
479,https://ntrs.nasa.gov/citations/20210011175,2023-08-03,Mapping Yearly Fine Resolution Global Surface Ozone through the Bayesian Maximum Entropy Data Fusion of Observations and Model Output for 1990–2017,"Estimates of ground-level ozone concentrations are necessary to determine the human health burden of ozone. To support the Global Burden of Disease Study, we produce yearly fine resolution global surface ozone estimates from 1990 to 2017 through a data fusion of observations and models. As ozone observations are sparse in many populated regions, we use a novel combination of the M3Fusion and Bayesian Maximum Entropy (BME) methods.  With M3Fusion, we create a multi-model composite by bias-correcting and weighting nine global atmospheric chemistry models based on their ability to predict observations (8,834 sites globally)in each region and year. BME is then used to integrate observations, such that estimates match observations at each monitoring site with the observational influence decreasing smoothly across space and time until the output matches the multi-model composite. After estimating at 0.5° resolution using BME, we add fine spatial detail from an additional model, yielding estimates at 0.1° resolution.  Observed ozone is predicted more accurately (R2=0.81 at test point, 0.63 at 0.1°,0.62 at 0.5°) than the multi-model mean (R2=0.28 at 0.5°). Global ozone exposure is estimated to be increasing, driven by highly populated regions of Asia and Africa, despite decreases in the United States and Russia."
480,https://ntrs.nasa.gov/citations/20210011324,2023-08-03,Retrieval Algorithm for the Column CO2 Mixing Ratio from Pulsed Multi-Wavelength Lidar Measurements,"The retrieval algorithm for the column mixing ratio of CO2 from the measurements of a pulsed multi-wavelength integrated path differential absorption (IPDA) lidar is described. The lidar samples the shape of the 1572.33 nm CO2 absorption line at 15 or 30 wavelengths. The algorithm uses a least-squares fit between the CO2 line shape computed from a layered 10 atmosphere model to that sampled by the lidar. In addition to the column average CO2 dry air mole fraction (XCO2), several other parameters are also solved simultaneously from the fit. These include the Doppler shift in the received laser signal wavelengths, the product of the surface reflectivity and atmospheric transmission and a linear trend in the lidar receiver’s spectral response. The algorithm can also be used to solve for the average water vapor mixing ratio, which causes a secondary absorption in the wings of the CO2 absorption line under high humidity conditions. The least-squares fit is linearized about the 15 expected XCO2 value which allows the use of a standard linear least-squares fitting method and software tools. The standard deviation of the retrieved XCO2 is obtained from covariance matrix of the fit. An averaging kernel is defined similarly to that used for passive trace-gas sounding. Examples are presented of using the algorithm to retrieve XCO2 from the measurements from NASA Goddard’s airborne CO2 Sounder lidar made at a constant altitude and during spiral-down maneuvers."
481,https://ntrs.nasa.gov/citations/20210011343,2023-08-03,SCA Test Report H4RG-21645 Roman Space Telescope,"This report summarizes the measured performance for the Sensor Chip Assembly (SCA), which is identified in Table 1. The SCA architecture is a substrate-removed HgCdTe detector with an area of 4096x4096 pixels (with a reference pixel area of four pixels deep around all four sides, available to substitute corresponding image pixels) and a pixel pitch of 10 μm.
This SCA has been tested at the Goddard Space Flight Center (GSFC/NASA) Detector Characterization Laboratory (DCL). Teledyne (the vendor) classifies its detectors into different grades based on testing performed at its facility. The classification of this SCA and the tested dates are included in Table 1 below. The tests performed on this array are derived from the document WFIRST-PROC-09220_WFIRST-SCAATP_-.docx.
A summary of the test parameters, requirements, and test results is presented in Table 2. The details of each test are subsequently described in the report. In the Summary (Table 2), SCA results are reported at an operating temperature of 95K, and 1.0 V bias voltage. In the detailed section of each test, the results for 95 K and 0.5V bias voltage is also reported. The data for the result reported in this document was acquired in pixel reset mode. For all cases, the frame time used is 2.830 seconds. Reference pixel correction was applied to every raw frame."
482,https://ntrs.nasa.gov/citations/20210011367,2023-08-03,Space-Borne Cloud-Native Satellite-Derived Bathymetry (SDB) Models Using ICESat-2 And Sentinel-2,"Shallow nearshore coastal waters provide a wealth of societal, economic and ecosystem services, yet their topographic structure is poorly mapped due to a reliance upon expensive and time intensive methods. Space‐borne bathymetric mapping has helped address these issues, but has remained largely dependent upon in situ measurements. Here we fuse ICESat‐2 lidar data with Sentinel‐2 optical imagery, within the Google Earth Engine cloud platform, to create openly available spatially continuous high‐resolution bathymetric maps at regional‐to‐national scales in Florida, Crete and Bermuda. ICESat‐2 bathymetric classified photons are used to train three Satellite Derived Bathymetry (SDB) methods, including Lyzenga, Stumpf and Support Vector Regression algorithms. For each study site the Lyzenga algorithm yielded the lowest RMSE (approx. 10‐15%) when compared with validation data. We demonstrate a means of using ICESat‐2 for both model calibration and validation, thus cementing a pathway for fully space‐borne estimates of nearshore bathymetry in shallow, clear water environments."
483,https://ntrs.nasa.gov/citations/20210011379,2023-08-03,Chapter 6: Satellite Rainfall Estimation,"The measurement of precipitation (rainfall and snowfall) across the globe is important for a variety of scientific and social applications. Knowledge of the occurrence and amount of precipitation, together with its distribution and changes are crucial for improving our understanding of the global energy and water cycle, as well as for monitoring water resource availability and for hydrological modelling to help alleviate flood and drought impacts. The use of conventional instruments (gauge or radar) to map global precipitation is essentially limited to land areas and thus satellite observations must be used to provide estimates of global precipitation. Many satellite sensors operating over the last 50 years have provided data for a range of techniques, algorithms and schemes developed to generate quantitative precipitation estimates. Current satellite-based precipitation products can provide estimates at up to 4 km every 30 minutes. This chapter outlines the basis of satellite precipitation estimation, the satellites and sensors used, and the range of techniques and schemes used to generate the precipitation products."
484,https://ntrs.nasa.gov/citations/20210011385,2023-08-03,Burning and Suppression of Solids–II  (BASS-II) Summary Report,"The Burning and Suppression of Solids (BASS) experiment hardware is a small flow duct that
provides containment for small scale burning of solid samples within the Microgravity Science Glovebox (MSG) aboard the International Space Station (ISS). A video camera with a data overlay and a 35-mm still camera record the combustion events. The controls (ignition, fan speed, etc.) are operated by an astronaut while the principal investigator team monitors the experiment from the ground and communicates directly with the astronaut. For the first time on ISS, BASS–II utilized MSG working volume dilution with gaseous N2. We developed a perfectly stirred reactor model to determine the N2 flow time and flow rate to obtain the desired reduced O2 concentration in the working volume for each test. We calibrated the model with the Compound Specific Analyzer-Combustion Products (CSA-CP) O2 readings offset using the Major Constituents Analyzer reading of the ISS ambient atmosphere data for that day. This worked out extremely well for operations, and added a new vital variable, ambient O2 level, to our test matrices. The main variables tested in BASS–II were ambient O2 concentration, ventilation flow velocity, and fuel type, thickness, and geometry. BASS–II also utilized the onboard CSA-CP for O2 and CO readings, and the Carbon Dioxide Monitor for CO2 readings before and after each test. Readings from these sensors allow us to evaluate the completeness of the combustion. The O2 and CO2 readings before and after each test were analyzed and compared very well to stoichiometric ratios for a one-step gas-phase reaction. The CO versus CO2 followed a linear trend for some datasets, but not for all the different geometries of fuel and flow tested. We calculated the heat release rates during each test from the O2 consumption and burn times, using the constant 13.1 kJ of heat released per gram of O2 consumed. The results showed that most of the tests had heat release rates well below 100 W. Lastly, the global equivalence ratio for the tests is estimated to be fuel rich, 1.3 on average using mass loss and O2 consumption data."
485,https://ntrs.nasa.gov/citations/20210011397,2023-08-03,High    Temperature    W-band    Complex    Permittivity    Measurements   of   Thermally   Cycled   Ceramic-Metal Composites: AlN:Mo  with  0.25  vol%  to  4.0  vol%  Mo  from 25 °C to 1000 °C in Air,"An apparatus for measuring the W-band (75-110GHz) complex permittivity of dielectrics at 1000 °C was developed. This apparatus   allows  for  measurements   at   approximately  twice   the   temperature of previously published high temperature free-space measurement systems while maintaining   similar   precision.   Challenges were   addressed   related   to   high   temperature measurements,  including temperature uniformity, the accuracy of temperature measurements, and preventing temperature related changes to mm-wave measurement systems. The details of complex permittivity extraction from the measured S-parameters are discussed. Sources of error related to permittivity measurement and mathematical models were identified and are discussed in  detail herein.  Thermally-cycled,  mm-wave  absorbing,  aluminum  nitride  ceramic  composites  containing varying levels of molybdenum additives were measured over the range of 25-1000 °C. These  measurements  were  compared  to  the  same  composites  before  thermal  cycling.  It  was found  that  ceramic  composites  are  largely  stable  after  thermal  cycling  in  terms  of  dielectric  properties despite the presence of visible surface modifications."
486,https://ntrs.nasa.gov/citations/20210011453,2023-08-03,First Comet Observations with NIRSPEC-2 at Keck: Outgassing Sources of Parent Volatiles and Abundances Based on Alternative Taxonomic Compositional Baselines in 46P/Wirtanen,"A major upgrade to the NIRSPEC instrument at the Keck II telescope was successfully completed in time for near-infrared spectroscopic observations of comet 46P/Wirtanen during its exceptionally close flyby of Earth in 2018 December. These studies determined the abundances of several volatiles, including C2H2, C2H6, CH3OH, NH3, HCN, H2CO, and H2O. Long-slit spatial distributions of gas rotational temperature and column density are diagnostic for the presence of icy grains in the coma and understanding if different volatiles are associated with common or distinct outgassing sources. These spatial distributions suggest that C2H2, C2H6, and HCN have a common outgassing source, whereas H2O and CH3OH have additional, more extended sources. The synergy of these findings with observations by space missions (Rosetta and EPOXI) motivates continuing studies to address whether or not C2H6, C2H2, and HCN have a common source of release (plausibly associated with CO2) in a larger sample of comets and whether systematic differences exist in the release of these species compared to H2O and CH3OH. Abundances of volatiles are reported relative to H2O, as traditionally done, as well as C2H6. While not unique, the choice of C2H6 demonstrates the value of extending the chemical taxonomy of parent volatiles in comets toward additional compositional ""baselines"" and, importantly, closer integration between coma abundances and the underlying volatile associations as revealed by spatial distributions. Our findings on composition and sources of outgassing include information relevant to future evaluations of 46P/Wirtanen as a prospective spacecraft target."
487,https://ntrs.nasa.gov/citations/20210011456,2023-08-03,Marshall Space Flight Center Faculty Fellowship Program,"The 2020 Marshall Aerospace Fellowship Program involved 11 faculty in the laboratories and departments at Marshall Space Flight Center and one faculty researcher working from Colorado. These faculty engineers and scientists worked with NASA collaborators on NASA projects, bringing new perspectives and solutions to bear. This Technical Memorandum is a
compilation of nine research reports of the 2020 Marshall Aerospace Fellowship program, along with the Program Announcement (Appendix A) and the Program Description (Appendix B). The research affected the following five areas:

    (1) Materials
    (2) Spacecraft systems
    (3) Human-System Interactions
    (4) Vehicle systems
    (5) Space science

Additive manufacturing was the single materials investigation during the summer of 2020. Spacecraft systems tasks dominated the fellows’ explorations: covering camera sensors for lunar surface mobility, a real-time system for navigation and mapping, flexible sensor modeling, and transmitter design for high data rate telemetry. One project concentrated on Human-System Interactions. Another fellow designed a model to predict heat leak into a cryogen tank, as in most vehicle systems. One of the scientists worked on a proposed space-based gravitational wave interferometer that will detect Galactic white dwarf binaries. Another space science fellow used a mature astrophysical code to synthesize galactic stellar populations. Our goal is to continue the Marshall Aerospace Program funded by Center project offices."
488,https://ntrs.nasa.gov/citations/20210011807,2023-08-03,Precipitation Retrievals from Passive Microwave Cross-Track Sensors: The Precipitation Retrieval and Profiling Scheme,"The retrieval of precipitation (snowfall and rainfall) from satellite sensors on a global basis is essential in aiding our knowledge and understanding of the Earth System and to many societal applications. Measurements from surface-based instruments are essentially limited to populated regions, necessitating the use of satellite-based observations to provide estimates of precipitation across the whole of the Earth’s surface. The temporal and spatial variability of precipitation requires adequate sampling, especially at finer resolutions. It is therefore necessary to exploit all available data from precipitation-capable satellites to ensure the proper representation of precipitation. To date, the estimation of precipitation using passive microwave observations has been largely concentrated upon the conically-scanning imaging instruments, with relatively few techniques exploiting the observations made from the cross-track sounders. This paper describes the development of the Precipitation Retrieval and Profiling Scheme (PRPS) to retrieve precipitation from cross-track sensors, together with its performance against surface radar data and other satellite precipitation retrievals."
489,https://ntrs.nasa.gov/citations/20210011462,2023-08-03,Temperature Fluctuations and Boundary Layer Turbulence as seen by Mars Exploration Rovers Miniature Thermal Emission Spectrometer,"The Mini-TES spectrometer carried by Spirit and Opportunity is a unique instrument that enabled vertical temperature profiles to be retrieved at high frequency (every 2 s, or “ICK”). Observations obtained from this instrument provide information on boundary layer activity. As an extension of previous work, we have retrieved ICK-by-ICK vertical temperature profiles to characterize turbulent behavior at each rover site for up to two Mars Years. We have also retrieved ICK-by-ICK near-surface (1.1 m) atmospheric temperatures and surface temperatures from dedicated atmospheric observations as well as geologic observations that extend the coverage of near-surface observations. The extension and increased frequency of retrievals as well as the additional observations provide a more complete view of the vertical and temporal variation of temperature fluctuations within the PBL. Temperature fluctuations are assessed using detrended temperature time-series data. The results show fluctuations can be as large as 10 K at the surface and 8 K aloft with timescales on the order of minutes. We have calculated the peak-to-peak amplitudes of temperature fluctuations and the corresponding timescales over which they occur. Spirit and Opportunity temperature fluctuation amplitudes decrease in magnitude vertically, where higher atmospheric levels show smaller fluctuations in amplitudes than at the surface. The magnitude of temperature fluctuations changes with the difference in surface and air temperature. This difference varies little as a function of season at both rover sites. Fluctuations are observed to quickly decrease in the late afternoon reaching a minimum near 17:00 LTST followed by moderately increased activity near sunset caused by forced convection. There is no significant change in the observed convective activity as a function of dust optical depth during regional dust storms. The few large temperature fluctuations that are concurrent with dust events are likely the result of large-scale systems."
490,https://ntrs.nasa.gov/citations/20210011477,2023-08-03,Effect of Urea Links in the Backbone of Polyimide Aerogels,"Flexible, conformal polyimide aerogels with low density, good mechanical properties and high surface areas have attracted much attention for many potential applications such as lightweight antenna substrates, insulating materials for launch vehicles, inflatable structures, aircraft or space suits. Development and improvements to fabrication of polyimide aerogel thin films have been reported over the last decade to meet the needs of many of these applications. However, most starting materials are expensive. In this research, we utilized commercially available, low cost monomers including 4,4’-bis(4-aminophenoxy)propane (BAPP) and 3,3’,4,4’-benzophenone tetracarboxylic dianhydride (BTDA), and 4,4-methylene diphenyl di-isocyanate (MDI) in fabricating polyimide (PI) and polyimide-urea (PIU), which were then cross-linked with 1,3,5-tris(4-aminophenoxy)benzene (TAB). It was found that the addition of MDI into the PI chains not only maintained the flexibility of the aerogel films, but also enhanced the film casting, allowing the production on pilot scale. With the capability in producing robust films at affordable cost, application of the PIU aerogel films can be expanded to terrestrial goods such as winter clothing, or pipe wrapping, etc. In addition, the presence of only a small addition of the urea links in the polyimide chains in PIU aerogels led to lower shrinkage when compared to the corresponding PI aerogels, leading to lower density"
491,https://ntrs.nasa.gov/citations/20210011555,2023-08-03,"Semiconductor to Metal Transition in the Solids/Melts of Te and Pseudo-Binary of Hg1-xCdxTe for x = 0, 0.1 and 0.2","This paper reports the experimentally measured thermal and electrical conductivities from which the Lorenz numbers as functions of temperature were derived for the solids and melts of elemental Te and samples of Hg1-xCdxTe of x = 0, 0.1 and 0.2. The structural changes in the vicinity of the solid-liquid phase transition of elemental Te and various Hg1-xCdxTe solid solutions were assessed by closely examining these experimental properties and the derived Lorenz numbers. The values of Lorenz numbers for the solids of these samples were higher than the value of L0, i.e., the Lorenz number for the free electron gas derived by Sommerfeld, implying the characteristics of non-degenerate semiconductor. With the increasing value of x, or the larger bandgap, the materials become more non-degenerate with larger deviation from L0. As the solids started to melt, the measured values of Lorenz number for all samples started to decrease and eventually reached and maintained at values close to L0 at higher temperatures. The trend of the Lorenz number indicates that the transition from non-degenerate semiconductor of the solid samples to metal or degenerate semiconductor when the samples temperature reached above their liquidus temperatures."
492,https://ntrs.nasa.gov/citations/20210011886,2023-08-03,ACCP Study Overview with Focus on Aerosols,
493,https://ntrs.nasa.gov/citations/20210012028,2023-08-03,Materials Research Activities for High Voltage Power Transmission Cables in Electric Aircraft Propulsion,"Overview of materials research activities for  high voltage electric aircraft propulsion power transmission cables. The overview includes briefing materials research in CNT/Cu composite conductors, micro- multilayered multifunctional electrical insulation (MMEI) and development of high voltage testing capabilities."
494,https://ntrs.nasa.gov/citations/20220004050,2023-08-03,Retrieving Rain Drop Size Distribution Moments from GPM Dual-Frequency Precipitation Radar,"A novel method for retrieving the moments of rain drop size distribution (DSD) from the dual-frequency precipitation radar (DPR) onboard the global precipitation mission satellite (GPM)is presented.   The method involves the estimation of two chosen reference moments from two specific DPR products, namely the attenuation-corrected Ku-band radar reflectivity and (if made available) the specific attenuation at Ka-band.  The reference moments are then combined with a function representing the underlying shape of the DSD based on the generalized gamma model. Simulations are performed to quantify the algorithm errors.  The performance of methodology is assessed with two GPM-DPR overpass cases over disdrometer sites, one in Huntsville, Alabama and one in Delmarva peninsula, Virginia, both in the US. Results are promising and indicate that it is feasible to estimate DSD moments directly from DPR-based quantities."
495,https://ntrs.nasa.gov/citations/20220008363,2023-08-03,The Case for a 50+ Year Radioisotope Power System,"The Johns Hopkins University Applied Physics Laboratory (JHU/APL) is leading the NASA funded Interstellar Probe study to explore the “Very Local” interstellar medium. To perform this exploration the mission will be required to last at least 50 years in regions of space where solar power is no longer practical. Additionally, several new studies for the National Academies’ Planetary Science and Astrobiology Decadal Survey are planning missions lasting 20-35 years. The Decadal Survey is used to build consensus on priority of national science goals. These proposed missions are inconsistent with the NASA’s current Radioisotope Power Systems (RPS) life requirement of 14 years (flight). Paramount to these proposed long-duration missions are questions about the longevity of such a mission. Evidence exists that space-borne Radioisotope Power Systems can indeed last a long time. LES-9, Voyager I, and Voyager II are over 40 years old, LES-8, Pioneer 10, and Pioneer 11 lasted 28, 30, and 22 years, respectively, and New Horizons is still active 15 years after launch. This paper explores the need for RPS designs that are intended to last much longer than the current requirement of 14 years (17 years after fueling) and explores the historical record for actual vs design lifetimes to show the feasibility of building long lasting RPS. We also exercise a current RTG performance model of the General-Purpose Heat Source RTG using the JPL Lifetime Performance Prediction (LPP) tool to make top-level inferences about power output at end-of-mission, and discusses how reliability engineering and testing methods can be brought to bear to increase confidence in delivering sufficient power at end-of-mission."
